"","Sl1","Sl2","Sl3","Ctr1","Ctr2","Ctr3"
"PITA_24778",19.7191777096387,17.2330514685481,20.2092078851434,17.8595394004489,23.2921100265599,22.8215545037849
"PITA_38932",16.7121476776703,9.47817830770144,18.2893331360548,16.2277033130982,22.6012423562806,10.7395550606046
"PITA_07553",4.04792504303434,3.92530616783595,5.15334801071157,4.44222046001013,3.35564296992812,5.53758307812427
"PITA_50082",27.2367527895596,23.2646194825399,25.362555895855,19.3100603669828,16.1860425608298,23.8283877907166
"PITA_39123",5.08882005410031,1.1488700979032,9.70041978486885,7.97786531593656,5.32955059929761,0.67122219128779
"PITA_12247",7.45974757930614,6.31878553846763,3.73870345875153,8.24983799716167,4.44129216608134,13.1727355040229
"PITA_37499",0.404792504303434,1.1488700979032,9.90251186372028,4.80485070164361,0.690867670279319,1.42634715648655
"PITA_38793",7.69105758176525,8.4250473846235,5.55753216841444,4.5328780204185,5.92172288810845,5.1180692085694
"PITA_29812",4.74185505041166,0.191478349650534,4.74916385300871,10.6975921281877,4.24390140314439,0
"PITA_01477",52.1025780539134,56.1031564476065,49.8156974368786,92.9239994185792,55.565499766751,84.9096071979055
"PITA_04387",74.9444407967501,80.995341902176,62.6485444439446,56.842290376048,81.1276035670858,93.9711067802906
"PITA_09164",8.15367758668346,3.82956699301068,6.16380840496875,7.88720775552819,5.03346445489218,9.73272177367296
"PITA_48294",2.25527252397627,2.48921854545694,1.11150643368289,2.90104193306784,3.55303373286507,2.68488876515116
"PITA_20354",7.05495507500271,7.75487316084663,5.86067028669159,4.89550826205198,5.7243321251715,8.39027739109738
"PITA_00990",38.513115409441,47.1994131888567,41.5299222039697,31.5488310221128,46.7816108160568,43.8811507554393
"PITA_11094",19.6035227084092,15.7969638461691,18.592471254332,21.2138691355586,19.0482086234155,16.109332590907
"PITA_50441",26.5428227821823,6.22304636364236,22.2301286736578,11.9667979739048,7.79693513600946,4.27904146945966
"PITA_08454",222.057602360741,171.373122937228,214.116557543095,236.797547786662,265.885357676069,161.680645326446
"PITA_32149",29.2607153110768,31.6896668671634,37.1849425086639,28.3758164078198,30.8916543996324,29.5337764166628
"PITA_37235",2.08179002213195,8.99948243357511,0.909414354831454,0.27197268122511,1.87521224790101,1.25854160866461
"PITA_06308",16.2495276727521,15.414007146868,14.651675716729,14.6865247861559,16.0873471793613,15.5220131735302
"PITA_07210",13.0690151389394,5.74435048951602,15.358997992709,14.3238945445225,20.3312485825057,6.04099972159011
"PITA_23234",5.26230255594464,4.49974121678755,4.74916385300871,3.35432973510969,3.15825220699117,3.60781927817187
"PITA_50021",19.6035227084092,47.4866307133325,29.1012593546065,23.1176779041343,24.969931511524,37.1689288425614
